booking_id,booking_date,departure_date,lead_time_days,airline,origin,destination,haul_type,cabin_class,trip_type,fare_basis,booking_channel,booking_source,pax_count,base_fare_inr,taxes_inr,total_fare_inr,ancillary_revenue_inr,payment_method,prior_bookings,booking_status,customer_complaint,satisfaction_score,calculated_lead_time,expected_total_fare,route,booking_month,booking_day,travel_month,fare_per_passenger,booking_window,loyalty_segment,is_cancelled,lead_time_bin,fare_quintile,booking_month_name,customer_type
CLR-00077,2025-11-10,2026-03-08,118,Air France,MAA,DXB,Medium-Haul,Premium Economy,Multi-City,MOWRT,B2C_Website,GDS,2,24000.83,2501.98,53005.62,8423.27,Debit Card,8,Ticketed,No,5.0,118,53005.62,MAA → DXB,11,Monday,March,26502.81,Early_Bird,Regular,0,91-180d,Q2,Nov,Repeat Customer
CLR-00078,2025-06-02,2025-09-09,99,Condor,MAA,KUL,Medium-Haul,Premium Economy,Round-Trip,LOWRT,B2C_Website,GDS,4,23206.35,3719.67,107704.08,17593.88,Agent Credit,0,Ticketed,No,4.0,99,107704.07999999999,MAA → KUL,6,Monday,September,26926.02,Early_Bird,New,0,91-180d,Q4,Jun,New Customer
CLR-00079,2025-09-03,2025-10-01,28,British Airways,COK,DOH,Medium-Haul,Economy,One-Way,BOWRT,B2C_Website,NDC,3,12121.79,2106.49,42684.84,10885.07,Credit Card,18,Cancelled,No,4.0,28,42684.840000000004,COK → DOH,9,Wednesday,October,14228.279999999999,Short_Term,Frequent,1,8-30d,Q2,Sep,Repeat Customer
CLR-00080,2025-09-01,2025-11-02,62,Air Canada,COK,DOH,Medium-Haul,Economy,One-Way,YOWRT,B2C_Website,GDS,2,23524.91,2458.57,51966.96,0.0,Credit Card,2,Confirmed,No,4.0,62,51966.96,COK → DOH,9,Monday,November,25983.48,Planned,Occasional,0,31-90d,Q2,Sep,Repeat Customer
CLR-00081,2025-06-21,2025-07-28,37,British Airways,BOM,FRA,Long-Haul,Economy,Round-Trip,VOWRT,API_Partner,NDC,1,29967.59,5464.79,35432.38,1218.6,Credit Card,0,Ticketed,No,5.0,37,35432.38,BOM → FRA,6,Saturday,July,35432.38,Planned,New,0,31-90d,"Q1
(Lowest)",Jun,New Customer
CLR-00082,2025-07-25,2025-10-19,86,Etihad Airways,DEL,CDG,Long-Haul,First,One-Way,QOWRT,B2C_Website,GDS,1,274742.99,58675.45,333418.44,1082.46,Bank Transfer,17,Cancelled,Refund not processed after 30 days,2.0,86,333418.44,DEL → CDG,7,Friday,October,333418.44,Planned,Frequent,1,31-90d,"Q5
(Highest)",Jul,Repeat Customer
CLR-00083,2025-12-20,2026-01-05,16,American Airlines,MAA,KUL,Medium-Haul,Premium Economy,One-Way,HOWRT,B2B_Agent,NDC,3,27124.88,4255.7,94141.74,13202.18,Agent Credit,0,Ticketed,No,5.0,16,94141.74,MAA → KUL,12,Saturday,January,31380.58,Short_Term,New,0,8-30d,Q3,Dec,New Customer
CLR-00084,2025-02-27,2025-03-07,8,British Airways,DEL,SIN,Medium-Haul,Economy,Multi-City,BOWRT,B2C_Website,NDC,2,20187.61,2996.57,46368.36,9454.83,Unknown,0,Cancelled,No,4.0,8,46368.36,DEL → SIN,2,Thursday,March,23184.18,Short_Term,New,1,8-30d,Q2,Feb,New Customer
CLR-00085,2025-01-02,2025-04-08,96,Singapore Airlines,COK,DOH,Medium-Haul,Economy,Round-Trip,VOWRT,B2C_Website,GDS,1,24764.33,3617.82,28382.15,908.87,UPI,0,Ticketed,No,4.0,96,28382.15,COK → DOH,1,Thursday,April,28382.15,Early_Bird,New,0,91-180d,"Q1
(Lowest)",Jan,New Customer
CLR-00086,2025-12-16,2026-03-11,85,Etihad Airways,DEL,SIN,Medium-Haul,Premium Economy,Round-Trip,BOWRT,B2B_Agent,NDC,2,39945.54,7424.48,94740.04,1926.01,UPI,4,Confirmed,No,3.0,85,94740.04000000001,DEL → SIN,12,Tuesday,March,47370.02,Planned,Occasional,0,31-90d,Q3,Dec,Repeat Customer
CLR-00087,2025-01-09,2025-02-09,31,KLM,COK,DOH,Medium-Haul,Economy,Round-Trip,YOWRT,B2B_Agent,GDS,1,14838.51,1673.9,16512.41,627.19,UPI,0,Refunded,Duplicate charge on credit card for same booking,2.0,31,16512.41,COK → DOH,1,Thursday,February,16512.41,Planned,New,1,31-90d,"Q1
(Lowest)",Jan,New Customer
CLR-00088,2025-12-05,2026-02-10,67,Lufthansa,DEL,JFK,Long-Haul,Economy,Multi-City,MOWRT,B2B_Agent,GDS,4,38388.81,3323.08,166847.56,8649.52,Bank Transfer,0,Ticketed,No,4.0,67,166847.56,DEL → JFK,12,Friday,February,41711.89,Planned,New,0,31-90d,Q4,Dec,New Customer
CLR-00089,2025-12-29,2026-01-17,19,Air France,BOM,FRA,Long-Haul,Economy,One-Way,BOWRT,Mobile_App,GDS,1,29951.84,2727.71,32679.55,4714.97,Credit Card,0,Confirmed,No,4.0,19,32679.55,BOM → FRA,12,Monday,January,32679.55,Short_Term,New,0,8-30d,"Q1
(Lowest)",Dec,New Customer
CLR-00090,2025-10-14,2025-11-11,28,Condor,MAA,DXB,Medium-Haul,Business,One-Way,VOWRT,B2B_Agent,GDS,4,72439.31,13445.19,343538.0,2391.25,UPI,0,Ticketed,No,4.0,28,343538.0,MAA → DXB,10,Tuesday,November,85884.5,Short_Term,New,0,8-30d,"Q5
(Highest)",Oct,New Customer
CLR-00091,2025-08-27,2025-09-09,13,American Airlines,MAA,DXB,Medium-Haul,Business,Round-Trip,EOWRT,B2B_Agent,GDS,1,28965.08,4560.95,33526.03,1987.98,Credit Card,16,Confirmed,No,4.0,13,33526.03,MAA → DXB,8,Wednesday,September,33526.03,Short_Term,Frequent,0,8-30d,"Q1
(Lowest)",Aug,Repeat Customer
CLR-00092,2025-03-28,2025-06-30,94,Etihad Airways,BLR,CDG,Long-Haul,Economy,Multi-City,YOWRT,B2C_Website,NDC,6,37195.52,7344.98,267243.0,0.0,Bank Transfer,17,Ticketed,No,5.0,94,267243.0,BLR → CDG,3,Friday,June,44540.5,Early_Bird,Frequent,0,91-180d,"Q5
(Highest)",Mar,Repeat Customer
CLR-00093,2025-11-12,2026-03-09,117,Emirates,MAA,DXB,Medium-Haul,Economy,One-Way,LOWRT,B2C_Website,GDS,3,8291.42,1607.23,29695.95,9796.26,Agent Credit,12,Cancelled,Unable to add extra baggage through portal,2.0,117,29695.949999999997,MAA → DXB,11,Wednesday,March,9898.65,Early_Bird,Frequent,1,91-180d,"Q1
(Lowest)",Nov,Repeat Customer
CLR-00094,2025-07-27,2025-09-24,59,Condor,BLR,SFO,Long-Haul,First,Round-Trip,YOWRT,B2B_Agent,GDS,2,126581.51,16847.61,286858.24,9760.05,Bank Transfer,0,Ticketed,No,4.0,59,286858.24,BLR → SFO,7,Sunday,September,143429.12,Planned,New,0,31-90d,"Q5
(Highest)",Jul,New Customer
CLR-00095,2025-04-28,2025-05-26,28,Emirates,BLR,SFO,Long-Haul,Economy,Round-Trip,YOWRT,Mobile_App,GDS,2,24307.86,4838.72,58293.16,0.0,Bank Transfer,0,Ticketed,Schedule change not communicated,2.0,28,58293.16,BLR → SFO,4,Monday,May,29146.58,Short_Term,New,0,8-30d,Q2,Apr,New Customer
CLR-00096,2025-07-16,2025-10-21,97,KLM,BLR,FRA,Long-Haul,Economy,Round-Trip,HOWRT,Mobile_App,NDC,3,40233.31,6676.36,140729.01,11016.9,Credit Card,0,Ticketed,No,5.0,97,140729.01,BLR → FRA,7,Wednesday,October,46909.670000000006,Early_Bird,New,0,91-180d,Q4,Jul,New Customer
CLR-00097,2025-11-13,2025-12-21,38,KLM,DEL,JFK,Long-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,GDS,3,31090.19,2885.57,101927.28,2834.21,UPI,0,Cancelled,No,4.0,38,101927.28,DEL → JFK,11,Thursday,December,33975.76,Planned,New,1,31-90d,Q4,Nov,New Customer
CLR-00098,2025-11-02,2026-01-18,77,Lufthansa,DEL,AUH,Medium-Haul,Economy,Round-Trip,BOWRT,B2C_Website,GDS,2,17723.33,1838.65,39123.96,3347.51,Credit Card,0,Cancelled,"Connection time too short, missed connecting flight",2.0,77,39123.96000000001,DEL → AUH,11,Sunday,January,19561.98,Planned,New,1,31-90d,Q2,Nov,New Customer
CLR-00099,2025-11-17,2026-01-20,64,Singapore Airlines,BOM,CDG,Long-Haul,Economy,Multi-City,MOWRT,B2B_Agent,NDC,1,47672.46,6013.21,53685.67,1395.92,Agent Credit,0,Ticketed,No,5.0,64,53685.67,BOM → CDG,11,Monday,January,53685.67,Planned,New,0,31-90d,Q2,Nov,New Customer
CLR-00100,2025-12-22,2026-03-14,82,Singapore Airlines,MAA,DXB,Medium-Haul,Business,Round-Trip,BOWRT,B2B_Agent,NDC,1,63237.51,9889.59,73127.1,2634.58,UPI,0,Ticketed,No,3.0,82,73127.1,MAA → DXB,12,Monday,March,73127.1,Planned,New,0,31-90d,Q3,Dec,New Customer
CLR-00101,2025-06-05,2025-07-06,31,Etihad Airways,BOM,LHR,Long-Haul,Premium Economy,Multi-City,MOWRT,API_Partner,NDC,2,67653.61,14159.18,163625.58,5218.23,UPI,0,Ticketed,No,3.0,31,163625.58000000002,BOM → LHR,6,Thursday,July,81812.79,Planned,New,0,31-90d,Q4,Jun,New Customer
CLR-00102,2025-01-23,2025-04-06,73,American Airlines,CCU,BKK,Medium-Haul,First,Round-Trip,BOWRT,B2C_Website,NDC,2,93469.41,12595.82,212130.46,6507.45,Agent Credit,0,Ticketed,No,5.0,73,212130.46000000002,CCU → BKK,1,Thursday,April,106065.23,Planned,New,0,31-90d,"Q5
(Highest)",Jan,New Customer
CLR-00103,2025-09-24,2025-11-25,62,Emirates,BLR,CDG,Long-Haul,Economy,One-Way,VOWRT,API_Partner,GDS,1,18444.68,2361.49,20806.17,0.0,Credit Card,0,Confirmed,No,4.0,62,20806.17,BLR → CDG,9,Wednesday,November,20806.17,Planned,New,0,31-90d,"Q1
(Lowest)",Sep,New Customer
CLR-00104,2025-11-24,2026-02-17,85,Lufthansa,DEL,YYZ,Long-Haul,Economy,Round-Trip,BOWRT,B2C_Website,NDC,1,25296.34,4688.06,29984.4,0.0,UPI,0,Confirmed,No,4.0,85,29984.4,DEL → YYZ,11,Monday,February,29984.4,Planned,New,0,31-90d,"Q1
(Lowest)",Nov,New Customer
CLR-00105,2025-07-20,2025-10-04,76,American Airlines,DEL,CDG,Long-Haul,Economy,Round-Trip,VOWRT,B2C_Website,NDC,3,42736.92,5292.8,144089.16,1208.07,Credit Card,18,Ticketed,No,4.0,76,144089.16,DEL → CDG,7,Sunday,October,48029.72,Planned,Frequent,0,31-90d,Q4,Jul,Repeat Customer
CLR-00106,2025-10-12,2025-11-03,22,Air Canada,MAA,DXB,Medium-Haul,Economy,One-Way,YOWRT,B2B_Agent,GDS,1,16238.35,1742.67,17981.02,3659.57,Debit Card,1,Ticketed,No,4.0,22,17981.02,MAA → DXB,10,Sunday,November,17981.02,Short_Term,Occasional,0,8-30d,"Q1
(Lowest)",Oct,Repeat Customer
CLR-00107,2025-04-26,2025-07-04,69,Etihad Airways,MAA,KUL,Medium-Haul,Business,Round-Trip,VOWRT,B2C_Website,GDS,2,43939.39,6856.08,101590.94,3126.13,UPI,0,Confirmed,No,5.0,69,101590.94,MAA → KUL,4,Saturday,July,50795.47,Planned,New,0,31-90d,Q4,Apr,New Customer
CLR-00108,2025-05-15,2025-06-29,45,Emirates,MAA,SIN,Medium-Haul,Business,One-Way,HOWRT,B2B_Agent,GDS,3,79232.4,13107.94,277021.02,4994.86,Credit Card,0,Cancelled,Visa rejected but non-refundable ticket purchased,2.0,45,277021.02,MAA → SIN,5,Thursday,June,92340.34000000001,Planned,New,1,31-90d,"Q5
(Highest)",May,New Customer
CLR-00109,2025-10-21,2025-11-25,35,KLM,HYD,LHR,Long-Haul,Economy,One-Way,EOWRT,API_Partner,GDS,1,43833.35,4320.95,48154.3,0.0,Agent Credit,0,Ticketed,No,4.0,35,48154.299999999996,HYD → LHR,10,Tuesday,November,48154.3,Planned,New,0,31-90d,Q2,Oct,New Customer
CLR-00110,2025-02-17,2025-04-10,52,Air Canada,HYD,LHR,Long-Haul,Premium Economy,Round-Trip,VOWRT,API_Partner,GDS,2,80886.34,11662.43,185097.54,4050.32,UPI,18,Ticketed,No,4.0,52,185097.53999999998,HYD → LHR,2,Monday,April,92548.77,Planned,Frequent,0,31-90d,"Q5
(Highest)",Feb,Repeat Customer
CLR-00111,2025-06-25,2025-10-18,115,Air France,BOM,DXB,Medium-Haul,Economy,One-Way,QOWRT,API_Partner,GDS,4,15760.81,3449.37,76840.72,7023.18,Bank Transfer,0,Refunded,"Connection time too short, missed connecting flight",1.0,115,76840.72,BOM → DXB,6,Wednesday,October,19210.18,Early_Bird,New,1,91-180d,Q3,Jun,New Customer
CLR-00112,2025-01-27,2025-03-19,51,Condor,MAA,KUL,Medium-Haul,Economy,One-Way,BOWRT,B2B_Agent,NDC,1,16830.55,2395.14,19225.69,0.0,Agent Credit,0,Confirmed,Infant ticket pricing seems incorrect,1.0,51,19225.69,MAA → KUL,1,Monday,March,19225.69,Planned,New,0,31-90d,"Q1
(Lowest)",Jan,New Customer
CLR-00113,2025-07-15,2025-10-23,100,Etihad Airways,BLR,FRA,Long-Haul,Economy,One-Way,BOWRT,B2C_Website,GDS,1,41090.19,4158.01,45248.2,2790.19,Debit Card,0,Refunded,Refund not processed after 30 days,2.0,100,45248.200000000004,BLR → FRA,7,Tuesday,October,45248.2,Early_Bird,New,1,91-180d,Q2,Jul,New Customer
CLR-00114,2025-05-22,2025-08-13,83,Condor,MAA,SIN,Medium-Haul,Economy,Round-Trip,LOWRT,B2C_Website,GDS,2,11492.58,1895.93,26777.02,1247.84,Credit Card,16,Refunded,No,4.0,83,26777.02,MAA → SIN,5,Thursday,August,13388.51,Planned,Frequent,1,31-90d,"Q1
(Lowest)",May,Repeat Customer
CLR-00115,2025-01-07,2025-02-23,47,Etihad Airways,DEL,AUH,Medium-Haul,Economy,Round-Trip,QOWRT,API_Partner,GDS,1,24225.7,4550.83,28776.53,0.0,Credit Card,0,Ticketed,No,4.0,47,28776.53,DEL → AUH,1,Tuesday,February,28776.53,Planned,New,0,31-90d,"Q1
(Lowest)",Jan,New Customer
CLR-00116,2025-11-24,2026-02-01,69,Singapore Airlines,DEL,SIN,Medium-Haul,Economy,Multi-City,EOWRT,B2B_Agent,NDC,5,17118.63,2305.92,97122.75,0.0,Debit Card,0,Confirmed,No,3.0,69,97122.75000000001,DEL → SIN,11,Monday,February,19424.55,Planned,New,0,31-90d,Q3,Nov,New Customer
CLR-00117,2025-03-31,2025-04-16,16,Etihad Airways,DEL,LHR,Long-Haul,Premium Economy,Round-Trip,LOWRT,B2B_Agent,GDS,3,42919.95,4196.3,141348.75,3698.81,Credit Card,0,Ticketed,No,4.0,16,141348.75,DEL → LHR,3,Monday,April,47116.25,Short_Term,New,0,8-30d,Q4,Mar,New Customer
CLR-00118,2025-01-29,2025-04-03,64,Etihad Airways,BLR,SFO,Long-Haul,Economy,Round-Trip,BOWRT,B2B_Agent,NDC,3,45305.17,3640.7,146837.61,0.0,Debit Card,0,Ticketed,No,5.0,64,146837.61,BLR → SFO,1,Wednesday,April,48945.869999999995,Planned,New,0,31-90d,Q4,Jan,New Customer
CLR-00119,2025-08-02,2025-11-28,118,Air Canada,DEL,AUH,Medium-Haul,Business,Round-Trip,BOWRT,B2C_Website,NDC,1,75858.11,16491.4,92349.51,1422.32,Debit Card,19,Ticketed,No,3.0,118,92349.51000000001,DEL → AUH,8,Saturday,November,92349.51,Early_Bird,Frequent,0,91-180d,Q3,Aug,Repeat Customer
CLR-00120,2025-07-08,2025-09-22,76,Condor,MAA,DXB,Medium-Haul,Premium Economy,One-Way,YOWRT,B2C_Website,GDS,4,21529.73,2766.56,97185.16,0.0,Credit Card,16,Ticketed,No,4.0,76,97185.16,MAA → DXB,7,Tuesday,September,24296.29,Planned,Frequent,0,31-90d,Q4,Jul,Repeat Customer
CLR-00121,2025-05-24,2025-06-05,12,Condor,BOM,DXB,Medium-Haul,Business,Round-Trip,VOWRT,B2C_Website,GDS,5,62555.85,9430.91,359933.8,7185.38,Bank Transfer,0,Confirmed,No,3.0,12,359933.8,BOM → DXB,5,Saturday,June,71986.76,Short_Term,New,0,8-30d,"Q5
(Highest)",May,New Customer
CLR-00122,2025-05-20,2025-06-19,30,Condor,MAA,SIN,Medium-Haul,Economy,One-Way,HOWRT,API_Partner,NDC,2,14910.71,2311.6,34444.62,951.92,Debit Card,0,Ticketed,No,5.0,30,34444.619999999995,MAA → SIN,5,Tuesday,June,17222.31,Short_Term,New,0,8-30d,"Q1
(Lowest)",May,New Customer
CLR-00123,2025-12-31,2026-02-01,32,Lufthansa,BLR,CDG,Long-Haul,Economy,Multi-City,MOWRT,B2C_Website,NDC,1,49562.09,7822.56,57384.65,3749.26,Debit Card,13,Confirmed,No,4.0,32,57384.649999999994,BLR → CDG,12,Wednesday,February,57384.65,Planned,Frequent,0,31-90d,Q2,Dec,Repeat Customer
CLR-00124,2025-10-26,2026-01-10,76,KLM,BOM,LHR,Long-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,GDS,1,22182.53,4700.91,26883.44,0.0,Bank Transfer,6,Confirmed,No,3.0,76,26883.44,BOM → LHR,10,Sunday,January,26883.44,Planned,Regular,0,31-90d,"Q1
(Lowest)",Oct,Repeat Customer
CLR-00125,2025-11-11,2026-01-30,80,Condor,BOM,CDG,Long-Haul,Premium Economy,Round-Trip,MOWRT,B2C_Website,GDS,1,40918.73,4416.12,45334.85,3745.74,Agent Credit,0,No-Show,No,5.0,80,45334.850000000006,BOM → CDG,11,Tuesday,January,45334.85,Planned,New,0,31-90d,Q2,Nov,New Customer
CLR-00126,2025-06-14,2025-08-03,50,Etihad Airways,BOM,LHR,Long-Haul,Economy,Round-Trip,QOWRT,B2C_Website,NDC,1,37400.77,7007.33,44408.1,736.99,Credit Card,0,Ticketed,No,3.0,50,44408.1,BOM → LHR,6,Saturday,August,44408.1,Planned,New,0,31-90d,Q2,Jun,New Customer
CLR-00127,2025-07-01,2025-10-29,120,Etihad Airways,HYD,AMS,Long-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,GDS,2,53038.7,8428.11,122933.62,1336.7,Agent Credit,17,Confirmed,Baggage not received at destination,1.0,120,122933.62,HYD → AMS,7,Tuesday,October,61466.81,Early_Bird,Frequent,0,91-180d,Q4,Jul,Repeat Customer
CLR-00128,2025-03-08,2025-04-21,44,American Airlines,HYD,AMS,Long-Haul,Economy,One-Way,HOWRT,B2B_Agent,GDS,1,53524.9,7081.49,60606.39,2715.04,Credit Card,0,Ticketed,No,5.0,44,60606.39,HYD → AMS,3,Saturday,April,60606.39,Planned,New,0,31-90d,Q3,Mar,New Customer
CLR-00129,2025-11-11,2026-02-20,101,Condor,BLR,CDG,Long-Haul,Premium Economy,Round-Trip,EOWRT,API_Partner,GDS,1,80744.9,17184.96,97929.86,3376.89,UPI,0,Ticketed,No,5.0,101,97929.85999999999,BLR → CDG,11,Tuesday,February,97929.86,Early_Bird,New,0,91-180d,Q4,Nov,New Customer
CLR-00130,2025-02-09,2025-03-12,31,American Airlines,BLR,CDG,Long-Haul,Economy,Round-Trip,HOWRT,API_Partner,NDC,2,34303.96,4018.01,76643.94,1193.18,Debit Card,14,Confirmed,No,4.0,31,76643.94,BLR → CDG,2,Sunday,March,38321.97,Planned,Frequent,0,31-90d,Q3,Feb,Repeat Customer
CLR-00131,2025-02-21,2025-06-08,107,Singapore Airlines,MAA,DXB,Medium-Haul,Premium Economy,One-Way,LOWRT,B2C_Website,NDC,3,15014.39,1750.05,50293.32,0.0,Credit Card,0,Ticketed,No,3.0,107,50293.31999999999,MAA → DXB,2,Friday,June,16764.44,Early_Bird,New,0,91-180d,Q2,Feb,New Customer
CLR-00132,2025-12-01,2025-12-23,22,Lufthansa,BOM,CDG,Long-Haul,Economy,One-Way,LOWRT,B2B_Agent,NDC,2,42306.36,5145.98,94904.68,0.0,Bank Transfer,0,Ticketed,No,4.0,22,94904.68,BOM → CDG,12,Monday,December,47452.34,Short_Term,New,0,8-30d,Q3,Dec,New Customer
CLR-00133,2025-03-29,2025-06-19,82,KLM,MAA,KUL,Medium-Haul,Economy,Round-Trip,LOWRT,B2B_Agent,GDS,4,9549.33,1491.39,44162.88,0.0,Debit Card,0,Cancelled,No,3.0,82,44162.88,MAA → KUL,3,Saturday,June,11040.72,Planned,New,1,31-90d,Q2,Mar,New Customer
CLR-00134,2025-02-19,2025-03-02,11,British Airways,BLR,CDG,Long-Haul,Economy,One-Way,MOWRT,API_Partner,NDC,1,53714.48,9463.93,63178.41,3754.5,Credit Card,0,Ticketed,Name spelling error on ticket needs correction,1.0,11,63178.41,BLR → CDG,2,Wednesday,March,63178.41,Short_Term,New,0,8-30d,Q3,Feb,New Customer
CLR-00135,2025-04-09,2025-04-26,17,Lufthansa,BOM,DXB,Medium-Haul,Economy,Round-Trip,LOWRT,B2C_Website,NDC,1,13435.74,2442.54,15878.28,0.0,Bank Transfer,0,Ticketed,No,3.0,17,15878.279999999999,BOM → DXB,4,Wednesday,April,15878.28,Short_Term,New,0,8-30d,"Q1
(Lowest)",Apr,New Customer
CLR-00136,2025-03-18,2025-04-06,19,Singapore Airlines,BLR,SFO,Long-Haul,Economy,One-Way,LOWRT,Mobile_App,NDC,3,50043.58,10169.81,180640.17,5731.02,Bank Transfer,0,Confirmed,No,4.0,19,180640.16999999998,BLR → SFO,3,Tuesday,April,60213.39000000001,Short_Term,New,0,8-30d,"Q5
(Highest)",Mar,New Customer
CLR-00137,2025-12-20,2026-01-20,31,Emirates,BOM,DXB,Medium-Haul,Business,Round-Trip,LOWRT,API_Partner,NDC,1,78149.37,15641.82,93791.19,0.0,Credit Card,0,Ticketed,No,5.0,31,93791.19,BOM → DXB,12,Saturday,January,93791.19,Planned,New,0,31-90d,Q3,Dec,New Customer
CLR-00138,2025-07-28,2025-10-31,95,British Airways,MAA,DXB,Medium-Haul,Business,One-Way,MOWRT,API_Partner,GDS,1,36071.16,7184.7,43255.86,0.0,Agent Credit,0,Cancelled,Baggage not received at destination,4.0,95,43255.86,MAA → DXB,7,Monday,October,43255.86,Early_Bird,New,1,91-180d,Q2,Jul,New Customer
CLR-00139,2025-11-22,2026-03-21,119,Air France,DEL,CDG,Long-Haul,Economy,Multi-City,HOWRT,B2C_Website,GDS,2,30474.91,6011.83,72973.48,2497.92,Bank Transfer,0,Cancelled,Unable to add extra baggage through portal,3.0,119,72973.48,DEL → CDG,11,Saturday,March,36486.74,Early_Bird,New,1,91-180d,Q3,Nov,New Customer
CLR-00140,2025-01-11,2025-05-02,111,Emirates,DEL,LHR,Long-Haul,Business,One-Way,LOWRT,B2C_Website,GDS,1,154897.73,27774.95,182672.68,923.81,Debit Card,0,Ticketed,No,5.0,111,182672.68000000002,DEL → LHR,1,Saturday,May,182672.68,Early_Bird,New,0,91-180d,"Q5
(Highest)",Jan,New Customer
CLR-00141,2025-07-11,2025-09-21,72,Singapore Airlines,BOM,CDG,Long-Haul,Economy,Round-Trip,HOWRT,B2C_Website,GDS,1,49819.79,5807.02,55626.81,688.36,Debit Card,0,Cancelled,No,5.0,72,55626.81,BOM → CDG,7,Friday,September,55626.81,Planned,New,1,31-90d,Q2,Jul,New Customer
CLR-00142,2025-09-12,2025-10-20,38,Lufthansa,BOM,LHR,Long-Haul,Economy,Multi-City,HOWRT,API_Partner,GDS,3,44772.97,4975.66,149245.89,17074.7,Debit Card,0,Ticketed,No,5.0,38,149245.89,BOM → LHR,9,Friday,October,49748.630000000005,Planned,New,0,31-90d,Q4,Sep,New Customer
CLR-00143,2025-10-14,2026-01-20,98,American Airlines,HYD,AMS,Long-Haul,Premium Economy,Multi-City,HOWRT,B2B_Agent,NDC,2,56701.66,9184.53,131772.38,9458.5,Debit Card,0,Ticketed,Unable to add extra baggage through portal,2.0,98,131772.38,HYD → AMS,10,Tuesday,January,65886.19,Early_Bird,New,0,91-180d,Q4,Oct,New Customer
CLR-00144,2025-03-19,2025-04-06,18,American Airlines,COK,DOH,Medium-Haul,Economy,Round-Trip,EOWRT,B2C_Website,GDS,1,21242.0,3149.37,24391.37,0.0,Credit Card,0,Ticketed,No,4.0,18,24391.37,COK → DOH,3,Wednesday,April,24391.37,Short_Term,New,0,8-30d,"Q1
(Lowest)",Mar,New Customer
CLR-00145,2025-08-08,2025-09-29,52,Emirates,DEL,YYZ,Long-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,NDC,1,45906.11,7085.37,52991.48,0.0,Bank Transfer,0,Ticketed,No,4.0,52,52991.48,DEL → YYZ,8,Friday,September,52991.48,Planned,New,0,31-90d,Q2,Aug,New Customer
CLR-00146,2025-05-29,2025-07-27,59,Singapore Airlines,HYD,LHR,Long-Haul,Economy,One-Way,QOWRT,B2C_Website,GDS,6,31035.98,3301.6,206025.48,7786.87,Credit Card,0,Confirmed,No,3.0,59,206025.48,HYD → LHR,5,Thursday,July,34337.58,Planned,New,0,31-90d,"Q5
(Highest)",May,New Customer
CLR-00147,2025-10-01,2025-12-20,80,Singapore Airlines,BOM,DXB,Medium-Haul,First,One-Way,MOWRT,B2C_Website,GDS,2,93320.06,9080.35,204800.82,1948.79,Credit Card,20,Ticketed,No,5.0,80,204800.82,BOM → DXB,10,Wednesday,December,102400.41,Planned,Frequent,0,31-90d,"Q5
(Highest)",Oct,Repeat Customer
CLR-00148,2025-09-19,2025-12-21,93,KLM,BOM,CDG,Long-Haul,Economy,Round-Trip,BOWRT,API_Partner,GDS,3,30986.28,4256.46,105728.22,0.0,Debit Card,0,Refunded,No,2.0,93,105728.22,BOM → CDG,9,Friday,December,35242.74,Early_Bird,New,1,91-180d,Q4,Sep,New Customer
CLR-00149,2025-03-18,2025-03-30,12,KLM,HYD,LHR,Long-Haul,Premium Economy,One-Way,LOWRT,B2B_Agent,NDC,6,49460.9,4303.65,322587.3,0.0,Agent Credit,0,Ticketed,No,4.0,12,322587.30000000005,HYD → LHR,3,Tuesday,March,53764.549999999996,Short_Term,New,0,8-30d,"Q5
(Highest)",Mar,New Customer
CLR-00150,2025-06-18,2025-08-03,46,Singapore Airlines,BOM,FRA,Long-Haul,Economy,Round-Trip,MOWRT,API_Partner,GDS,1,53590.39,6326.7,59917.09,2974.76,Debit Card,0,Confirmed,No,5.0,46,59917.09,BOM → FRA,6,Wednesday,August,59917.09,Planned,New,0,31-90d,Q3,Jun,New Customer
CLR-00151,2025-09-05,2025-12-17,103,Emirates,BLR,SFO,Long-Haul,Economy,One-Way,EOWRT,B2B_Agent,GDS,2,35667.18,5290.77,81915.9,4703.44,Credit Card,0,No-Show,No,4.0,103,81915.9,BLR → SFO,9,Friday,December,40957.95,Early_Bird,New,0,91-180d,Q3,Sep,New Customer
CLR-00152,2025-06-23,2025-08-29,67,Singapore Airlines,HYD,LHR,Long-Haul,Economy,Round-Trip,MOWRT,B2C_Website,NDC,2,23159.68,4532.38,55384.12,0.0,Agent Credit,11,Ticketed,No,5.0,67,55384.12,HYD → LHR,6,Monday,August,27692.06,Planned,Frequent,0,31-90d,Q2,Jun,Repeat Customer
CLR-00153,2025-11-26,2026-01-14,49,Condor,CCU,BKK,Medium-Haul,Economy,One-Way,HOWRT,B2C_Website,GDS,2,10018.02,1499.02,23034.08,0.0,Debit Card,0,No-Show,Fare difference charged incorrectly during rebooking,3.0,49,23034.08,CCU → BKK,11,Wednesday,January,11517.04,Planned,New,0,31-90d,"Q1
(Lowest)",Nov,New Customer
